vinho_id,nome_base,produtor,safra,corpo_peso,tanino_peso,acidez_peso,docura_peso,alcool_peso,nota_delicado,nota_classico,nota_robusto,nota_audaz,caminho_foto,uvas,regiao,teor_alcoolico
VINI-000495,Jordan Cabernet Sauvignon,Jordan Vineyard & Winery,2019,0.8,0.8,0.5,0.1,0.8,1.8,4.0,4.5,3.7,labels/VINI-000495.jpg,['Cabernet Sauvignon'],"Alexander Valley, Sonoma County - EUA",N/D
VINI-000496,Miolo Lote 43 Merlot,Miolo Wine Group,2020,0.7,0.6,0.7,0.1,0.7,3.1,3.9,3.1,2.8,labels/VINI-000496.jpg,['Merlot'],Vale dos Vinhedos - Brasil,N/D
VINI-000497,Torbreck The Factor Shiraz,Torbreck Vintners,2015,0.9,0.9,0.5,0.2,0.9,1.1,4.0,5.0,4.6,labels/VINI-000497.jpg,['Shiraz'],"Barossa Valley, South Australia - Austrália",N/D
VINI-000498,Stag's Leap Wine Cellars S.L.V. Cabernet Sauvignon,Stag's Leap Wine Cellars,2018,0.8,0.8,0.5,0.1,0.8,1.6,4.4,4.6,4.0,labels/VINI-000498.jpg,['Cabernet Sauvignon'],"Stags Leap District, Napa Valley - EUA",N/D
VINI-000499,Dal Pizzol Merlot,Vinícola Dal Pizzol,2019,0.6,0.5,0.7,0.1,0.7,3.1,3.6,2.6,2.5,labels/VINI-000499.jpg,['Merlot'],"Faria Lemos, Serra Gaúcha - Brasil",N/D
VINI-000500,Hardy's HRB Shiraz,Hardy's,2016,0.9,0.8,0.5,0.2,0.9,1.3,3.5,4.8,4.1,labels/VINI-000500.jpg,['Shiraz'],South Australia - Austrália,N/D
VINI-000501,Almaúnica Merlot Reserva,Almaúnica,2019,0.6,0.5,0.7,0.1,0.7,3.5,3.7,2.7,2.4,labels/VINI-000501.jpg,['Merlot'],Vale dos Vinhedos - Brasil,N/D
VINI-000502,Opus One,Opus One Winery,2017,0.9,0.8,0.5,0.2,0.9,1.5,4.5,4.8,4.0,labels/VINI-000502.jpg,"['Cabernet Sauvignon', 'Cabernet Franc', 'Merlot', 'Petit Verdot', 'Malbec']",Napa Valley - EUA,N/D
VINI-000503,Francis Ford Coppola Diamond Collection Cabernet Sauvignon,Francis Ford Coppola Winery,2020,0.7,0.7,0.5,0.1,0.8,2.0,3.8,4.2,3.3,labels/VINI-000503.jpg,['Cabernet Sauvignon'],California - EUA,N/D
VINI-000504,Henschke Hill of Grace Shiraz,Henschke,2015,1.0,0.9,0.5,0.2,0.9,1.1,4.4,5.0,4.8,labels/VINI-000504.jpg,['Shiraz'],"Eden Valley, South Australia - Austrália",N/D
VINI-000505,Casa Valduga Identidade Merlot,Casa Valduga,2022,0.6,0.5,0.7,0.1,0.7,3.4,3.7,2.7,2.5,labels/VINI-000505.jpg,['Merlot'],Vale dos Vinhedos - Brasil,N/D
VINI-000506,Wolf Blass Yellow Label Shiraz,Wolf Blass,2017,0.9,0.8,0.4,0.2,0.8,1.5,3.7,4.6,4.1,labels/VINI-000506.jpg,['Shiraz'],South Australia - Austrália,N/D
VINI-000507,Stag's Leap Wine Cellars S.L.V. Cabernet Sauvignon,Stag's Leap Wine Cellars,2011,0.8,0.8,0.5,0.1,0.8,1.6,4.4,4.6,4.0,labels/VINI-000507.jpg,['Cabernet Sauvignon'],"Stags Leap District, Napa Valley - EUA",N/D
VINI-000508,Beringer Knights Valley Cabernet Sauvignon,Beringer Vineyards,2019,0.8,0.8,0.5,0.1,0.8,1.8,4.1,4.5,3.8,labels/VINI-000508.jpg,['Cabernet Sauvignon'],"Knights Valley, Sonoma County - EUA",N/D
VINI-000509,Aurora Millesime Merlot,Aurora,2021,0.6,0.5,0.7,0.1,0.7,3.3,3.5,2.7,2.6,labels/VINI-000509.jpg,['Merlot'],Serra Gaúcha - Brasil,N/D
VINI-000510,Penfolds Bin 389 Cabernet Shiraz,Penfolds,2019,0.9,0.8,0.5,0.2,0.9,1.3,4.0,4.9,4.5,labels/VINI-000510.jpg,"['Cabernet Sauvignon', 'Shiraz']",South Australia - Austrália,N/D
VINI-000511,St Hallett Faith Shiraz,St Hallett Wines,2022,0.8,0.7,0.4,0.2,0.8,1.6,3.4,4.6,3.9,labels/VINI-000511.jpg,['Shiraz'],"Barossa Valley, South Australia - Austrália",N/D
VINI-000512,Perini Quasar Merlot,Vinícola Perini,2021,0.6,0.5,0.7,0.1,0.7,3.3,3.6,2.7,2.5,labels/VINI-000512.jpg,['Merlot'],Serra Gaúcha - Brasil,N/D
VINI-000513,Newton Unfiltered Cabernet Sauvignon,Newton Vineyard,2017,0.8,0.7,0.5,0.2,0.8,1.5,4.5,4.2,3.3,labels/VINI-000513.jpg,['Cabernet Sauvignon'],Napa Valley - EUA,N/D
VINI-000514,Taylors Estate Shiraz,Taylors Wines,2021,0.8,0.7,0.4,0.1,0.8,1.7,3.4,4.6,3.9,labels/VINI-000514.jpg,['Shiraz'],"Clare Valley, South Australia - Austrália",N/D
VINI-000515,Louis M. Martini Sonoma County Cabernet Sauvignon,Louis M. Martini Winery,2020,0.7,0.8,0.5,0.1,0.8,2.1,3.6,4.4,3.5,labels/VINI-000515.jpg,['Cabernet Sauvignon'],Sonoma County - EUA,N/D
VINI-000516,Pizzato Concentus Merlot,Pizzato Vinhas e Vinhos,2018,0.7,0.6,0.7,0.1,0.7,2.9,3.5,3.0,2.8,labels/VINI-000516.jpg,"['Merlot', 'Tannat', 'Cabernet Sauvignon']",Vale dos Vinhedos - Brasil,N/D
VINI-000517,Jim Barry The Armchair Critic Shiraz,Jim Barry Wines,2019,0.9,0.8,0.4,0.2,0.9,1.3,3.5,4.8,4.2,labels/VINI-000517.jpg,['Shiraz'],"Clare Valley, South Australia - Austrália",N/D
VINI-000518,Stag's Leap Wine Cellars S.L.V. Cabernet Sauvignon,Stag's Leap Wine Cellars,2022,0.8,0.8,0.5,0.1,0.8,1.6,4.4,4.6,4.0,labels/VINI-000518.jpg,['Cabernet Sauvignon'],"Stags Leap District, Napa Valley - EUA",N/D
VINI-000519,Tenuta Foppa e Ambrosi Merlot,Foppa e Ambrosi,2023,0.6,0.5,0.7,0.1,0.7,3.4,3.6,2.6,2.5,labels/VINI-000519.jpg,['Merlot'],Serra Gaúcha - Brasil,N/D
VINI-000520,Penfolds St Henri Shiraz,Penfolds,2018,0.9,0.8,0.5,0.2,0.9,1.3,4.1,4.9,4.5,labels/VINI-000520.jpg,['Shiraz'],South Australia - Austrália,N/D
VINI-000521,Don Laurindo Merlot,Vinícola Don Laurindo,2016,0.6,0.5,0.7,0.1,0.7,3.2,3.6,2.7,2.5,labels/VINI-000521.jpg,['Merlot'],Vale dos Vinhedos - Brasil,N/D
VINI-000522,Caymus Napa Valley Cabernet Sauvignon,Caymus Vineyards,2019,0.9,0.8,0.5,0.2,0.9,1.4,4.7,4.8,4.6,labels/VINI-000522.jpg,['Cabernet Sauvignon'],Napa Valley - EUA,N/D
VINI-000523,Yalumba Barossa Bush Vine Shiraz,Yalumba,2020,0.8,0.7,0.4,0.1,0.8,1.7,3.4,4.7,3.9,labels/VINI-000523.jpg,['Shiraz'],"Barossa Valley, South Australia - Austrália",N/D
VINI-000524,Grgich Hills Estate Cabernet Sauvignon,Grgich Hills Estate,2018,0.8,0.8,0.5,0.1,0.8,1.7,4.2,4.6,3.8,labels/VINI-000524.jpg,['Cabernet Sauvignon'],Napa Valley - EUA,N/D
VINI-000525,Sanjo Nobrese Merlot,Sanjo,2018,0.6,0.5,0.7,0.1,0.7,3.3,3.6,2.7,2.4,labels/VINI-000525.jpg,['Merlot'],São Joaquim - Brasil,N/D
VINI-000526,Two Hands Bella's Garden Shiraz,Two Hands Wines,2015,0.9,0.8,0.5,0.2,0.9,1.2,3.9,4.9,4.5,labels/VINI-000526.jpg,['Shiraz'],"Barossa Valley, South Australia - Austrália",N/D
VINI-000527,Louis M. Martini Sonoma County Cabernet Sauvignon,Louis M. Martini Winery,2019,0.7,0.8,0.5,0.1,0.8,2.1,3.6,4.4,3.5,labels/VINI-000527.jpg,['Cabernet Sauvignon'],Sonoma County - EUA,N/D
VINI-000528,Hermann Merlot,Hermann,2020,0.6,0.5,0.7,0.1,0.7,3.2,3.6,2.7,2.4,labels/VINI-000528.jpg,['Merlot'],Vale dos Vinhedos - Brasil,N/D
VINI-000529,Penfolds Bin 389 Cabernet Shiraz,Penfolds,2018,0.9,0.8,0.5,0.2,0.9,1.3,4.0,4.9,4.5,labels/VINI-000529.jpg,"['Cabernet Sauvignon', 'Shiraz']",South Australia - Austrália,N/D
VINI-000530,St Hallett Faith Shiraz,St Hallett Wines,2019,0.8,0.7,0.4,0.2,0.8,1.6,3.4,4.6,3.9,labels/VINI-000530.jpg,['Shiraz'],"Barossa Valley, South Australia - Austrália",N/D
VINI-000531,Silver Oak Napa Valley Cabernet Sauvignon,Silver Oak Cellars,2017,0.9,0.9,0.5,0.2,0.9,1.3,4.6,4.9,4.5,labels/VINI-000531.jpg,['Cabernet Sauvignon'],Napa Valley - EUA,N/D
VINI-000532,Beringer Private Reserve Cabernet Sauvignon,Beringer Vineyards,2013,0.9,0.8,0.5,0.2,0.8,1.5,4.6,4.8,4.3,labels/VINI-000532.jpg,['Cabernet Sauvignon'],Napa Valley - EUA,N/D
VINI-000533,Perini Quasar Merlot,Vinícola Perini,2020,0.6,0.5,0.7,0.1,0.7,3.3,3.6,2.7,2.5,labels/VINI-000533.jpg,['Merlot'],Serra Gaúcha - Brasil,N/D
VINI-000534,Mount Langi Ghiran Cliff Edge Shiraz,Mount Langi Ghiran,2018,0.9,0.8,0.5,0.2,0.9,1.3,3.9,4.8,4.3,labels/VINI-000534.jpg,['Shiraz'],"Grampians, Victoria - Austrália",N/D
VINI-000535,Robert Mondavi Napa Valley Cabernet Sauvignon,Robert Mondavi Winery,2020,0.8,0.7,0.5,0.2,0.8,1.8,4.2,4.5,3.7,labels/VINI-000535.jpg,['Cabernet Sauvignon'],Napa Valley - EUA,N/D
VINI-000536,Miolo Lote 43 Merlot,Miolo Wine Group,2013,0.7,0.6,0.7,0.1,0.7,3.0,3.9,3.2,2.8,labels/VINI-000536.jpg,['Merlot'],Vale dos Vinhedos - Brasil,N/D
VINI-000537,Freemark Abbey Napa Valley Cabernet Sauvignon,Freemark Abbey Winery,2018,0.8,0.8,0.5,0.1,0.8,1.7,4.2,4.6,3.8,labels/VINI-000537.jpg,['Cabernet Sauvignon'],Napa Valley - EUA,N/D
VINI-000538,Casa Valduga Gran Terroir Merlot,Casa Valduga,2022,0.6,0.5,0.7,0.1,0.7,3.2,3.6,2.6,2.8,labels/VINI-000538.jpg,['Merlot'],Vale dos Vinhedos - Brasil,N/D
VINI-000539,Two Hands Bella's Garden Shiraz,Two Hands Wines,2016,0.9,0.8,0.5,0.2,0.9,1.2,3.9,4.9,4.5,labels/VINI-000539.jpg,['Shiraz'],"Barossa Valley, South Australia - Austrália",N/D
VINI-000540,Ghost Pines Cabernet Sauvignon,Ghost Pines Winery,2022,0.7,0.7,0.5,0.1,0.8,2.0,3.7,4.3,3.4,labels/VINI-000540.jpg,['Cabernet Sauvignon'],Napa & Sonoma County - EUA,N/D
VINI-000541,Rodney Strong Vineyards Cabernet Sauvignon,Rodney Strong Vineyards,2021,0.7,0.7,0.5,0.1,0.8,2.0,3.8,4.3,3.4,labels/VINI-000541.jpg,['Cabernet Sauvignon'],Sonoma County - EUA,N/D
VINI-000542,Don Laurindo Merlot,Vinícola Don Laurindo,2020,0.6,0.5,0.7,0.1,0.7,3.2,3.6,2.7,2.5,labels/VINI-000542.jpg,['Merlot'],Vale dos Vinhedos - Brasil,N/D
VINI-000543,Leeuwin Estate Art Series Shiraz,Leeuwin Estate,2015,0.9,0.8,0.5,0.2,0.9,1.3,4.0,4.8,4.4,labels/VINI-000543.jpg,['Shiraz'],"Margaret River, Western Australia - Austrália",N/D
VINI-000544,Hardy's HRB Shiraz,Hardy's,2019,0.9,0.8,0.5,0.2,0.9,1.3,3.5,4.8,4.1,labels/VINI-000544.jpg,['Shiraz'],South Australia - Austrália,N/D
VINI-000545,Inglenook 1882 Cabernet Sauvignon,Inglenook,2017,0.8,0.8,0.5,0.1,0.8,1.7,4.2,4.6,3.8,labels/VINI-000545.jpg,['Cabernet Sauvignon'],"Rutherford, Napa Valley - EUA",N/D
VINI-000546,St Hallett Blackwell Shiraz,St Hallett Wines,2021,0.9,0.8,0.5,0.2,0.9,1.2,3.6,4.9,4.4,labels/VINI-000546.jpg,['Shiraz'],"Barossa Valley, South Australia - Austrália",N/D
VINI-000547,Hess Select Cabernet Sauvignon,Hess Collection,2022,0.7,0.7,0.5,0.1,0.8,2.1,3.8,4.2,3.4,labels/VINI-000547.jpg,['Cabernet Sauvignon'],California - EUA,N/D
VINI-000548,Barossa Valley Estate Shiraz,Barossa Valley Estate,2021,0.9,0.8,0.5,0.2,0.9,1.3,3.8,4.8,4.3,labels/VINI-000548.jpg,['Shiraz'],"Barossa Valley, South Australia - Austrália",N/D
VINI-000549,J. Lohr Seven Oaks Cabernet Sauvignon,J. Lohr Vineyards & Wines,2021,0.7,0.7,0.4,0.1,0.8,2.2,3.6,4.2,3.2,labels/VINI-000549.jpg,['Cabernet Sauvignon'],"Paso Robles, Central Coast - EUA",N/D
VINI-000550,Lidio Carraro Grande Vindima Merlot,Lidio Carraro,2018,0.7,0.6,0.7,0.1,0.7,3.0,3.8,3.0,2.7,labels/VINI-000550.jpg,['Merlot'],Vale dos Vinhedos - Brasil,N/D
VINI-000551,Cristofoli Merlot,Família Cristofoli,2021,0.6,0.5,0.7,0.1,0.7,3.3,3.6,2.7,2.4,labels/VINI-000551.jpg,['Merlot'],Vale dos Vinhedos - Brasil,N/D
VINI-000552,Salton Intenso Merlot,Salton,2022,0.6,0.5,0.7,0.1,0.7,3.5,3.7,2.6,2.3,labels/VINI-000552.jpg,['Merlot'],Serra Gaúcha - Brasil,N/D
VINI-000553,Penfolds Grange,Penfolds,2015,1.0,0.9,0.5,0.3,0.9,1.0,4.5,5.0,5.0,labels/VINI-000553.jpg,['Shiraz'],South Australia - Austrália,N/D
VINI-000554,Barossa Valley Estate Shiraz,Barossa Valley Estate,2020,0.9,0.8,0.5,0.2,0.9,1.3,3.8,4.8,4.3,labels/VINI-000554.jpg,['Shiraz'],"Barossa Valley, South Australia - Austrália",N/D
VINI-000555,Justin Vineyards & Winery Cabernet Sauvignon,Justin Vineyards & Winery,2021,0.8,0.7,0.4,0.1,0.8,1.9,3.8,4.4,3.5,labels/VINI-000555.jpg,['Cabernet Sauvignon'],"Paso Robles, Central Coast - EUA",N/D
VINI-000556,Santa Augusta Merlot,Santa Augusta,2019,0.6,0.5,0.7,0.1,0.7,3.4,3.6,2.7,2.4,labels/VINI-000556.jpg,['Merlot'],Serra Catarinense - Brasil,N/D
VINI-000557,Duckhorn Napa Valley Cabernet Sauvignon,Duckhorn Vineyards,2018,0.8,0.8,0.5,0.1,0.8,1.7,4.3,4.6,3.9,labels/VINI-000557.jpg,['Cabernet Sauvignon'],Napa Valley - EUA,N/D
VINI-000558,Wynns Coonawarra Estate Shiraz,Wynns Coonawarra Estate,2019,0.8,0.7,0.4,0.1,0.8,1.7,3.5,4.6,4.0,labels/VINI-000558.jpg,['Shiraz'],"Coonawarra, South Australia - Austrália",N/D
VINI-000559,Almaúnica Merus Merlot,Almaúnica,2017,0.7,0.6,0.7,0.1,0.7,3.0,3.8,3.0,2.7,labels/VINI-000559.jpg,['Merlot'],Vale dos Vinhedos - Brasil,N/D
VINI-000560,Pepperjack Barossa Shiraz,Pepperjack,2021,0.9,0.8,0.5,0.2,0.9,1.3,3.7,4.8,4.3,labels/VINI-000560.jpg,['Shiraz'],"Barossa Valley, South Australia - Austrália",N/D
VINI-000561,Robert Mondavi Napa Valley Cabernet Sauvignon,Robert Mondavi Winery,2018,0.8,0.7,0.5,0.2,0.8,1.8,4.2,4.5,3.7,labels/VINI-000561.jpg,['Cabernet Sauvignon'],Napa Valley - EUA,N/D
VINI-000562,Chateau Montelena Napa Valley Cabernet Sauvignon,Chateau Montelena,2018,0.8,0.8,0.5,0.1,0.8,1.7,4.5,4.5,3.8,labels/VINI-000562.jpg,['Cabernet Sauvignon'],Napa Valley - EUA,N/D
VINI-000563,Pizzato Concentus Merlot,Pizzato Vinhas e Vinhos,2017,0.7,0.6,0.7,0.1,0.7,2.9,3.5,3.0,2.8,labels/VINI-000563.jpg,"['Merlot', 'Tannat', 'Cabernet Sauvignon']",Vale dos Vinhedos - Brasil,N/D
VINI-000564,Tyrrell's Rufus Stone Heathcote Shiraz,Tyrrell's Wines,2020,0.9,0.8,0.5,0.2,0.9,1.3,3.8,4.8,4.3,labels/VINI-000564.jpg,['Shiraz'],"Heathcote, Victoria - Austrália",N/D
VINI-000565,Beringer Knights Valley Cabernet Sauvignon,Beringer Vineyards,2017,0.8,0.8,0.5,0.1,0.8,1.8,4.1,4.5,3.8,labels/VINI-000565.jpg,['Cabernet Sauvignon'],"Knights Valley, Sonoma County - EUA",N/D
VINI-000566,Wynns Coonawarra Estate Shiraz,Wynns Coonawarra Estate,2022,0.8,0.7,0.4,0.1,0.8,1.7,3.5,4.6,4.0,labels/VINI-000566.jpg,['Shiraz'],"Coonawarra, South Australia - Austrália",N/D
VINI-000567,Silver Oak Napa Valley Cabernet Sauvignon,Silver Oak Cellars,2016,0.9,0.9,0.5,0.2,0.9,1.3,4.6,4.9,4.5,labels/VINI-000567.jpg,['Cabernet Sauvignon'],Napa Valley - EUA,N/D
VINI-000568,Almaúnica Merlot Reserva,Almaúnica,2018,0.6,0.5,0.7,0.1,0.7,3.5,3.7,2.7,2.4,labels/VINI-000568.jpg,['Merlot'],Vale dos Vinhedos - Brasil,N/D
VINI-000569,Torbreck RunRig Shiraz,Torbreck Vintners,2016,0.9,0.9,0.5,0.2,0.9,1.1,4.0,5.0,4.6,labels/VINI-000569.jpg,"['Shiraz', 'Viognier']","Barossa Valley, South Australia - Austrália",N/D
VINI-000570,Daou Vineyards Reserve Cabernet Sauvignon,DAOU Vineyards & Winery,2022,0.8,0.7,0.4,0.1,0.8,2.0,3.9,4.4,3.6,labels/VINI-000570.jpg,['Cabernet Sauvignon'],"Paso Robles, Central Coast - EUA",N/D
VINI-000571,Aurora Millesime Merlot,Aurora,2016,0.6,0.5,0.7,0.1,0.7,3.3,3.5,2.7,2.6,labels/VINI-000571.jpg,['Merlot'],Serra Gaúcha - Brasil,N/D
VINI-000572,Penfolds Grange,Penfolds,2017,1.0,0.9,0.5,0.3,0.9,1.0,4.5,5.0,5.0,labels/VINI-000572.jpg,['Shiraz'],South Australia - Austrália,N/D
VINI-000573,Joseph Phelps Insignia,Joseph Phelps Vineyards,2015,0.9,0.9,0.6,0.2,0.9,1.0,4.5,4.9,4.7,labels/VINI-000573.jpg,"['Cabernet Sauvignon', 'Petit Verdot', 'Merlot', 'Malbec', 'Cabernet Franc']",Napa Valley - EUA,N/D
VINI-000574,Miolo Single Vineyard Merlot,Miolo Wine Group,2021,0.6,0.5,0.8,0.0,0.7,3.4,3.5,2.5,2.4,labels/VINI-000574.jpg,['Merlot'],Vale dos Vinhedos - Brasil,N/D
VINI-000575,d'Arenberg The Dead Arm Shiraz,d'Arenberg,2018,0.9,0.8,0.5,0.2,0.9,1.3,4.0,4.9,4.5,labels/VINI-000575.jpg,['Shiraz'],"McLaren Vale, South Australia - Austrália",N/D
VINI-000576,Silverado Vineyards Estate Cabernet Sauvignon,Silverado Vineyards,2018,0.8,0.8,0.5,0.1,0.8,1.7,4.2,4.6,3.8,labels/VINI-000576.jpg,['Cabernet Sauvignon'],Napa Valley - EUA,N/D
VINI-000577,Valmarino Merlot,Valmarino,2022,0.6,0.5,0.7,0.1,0.7,3.4,3.6,2.7,2.5,labels/VINI-000577.jpg,['Merlot'],Vale dos Vinhedos - Brasil,N/D
VINI-000578,Charles Krug Napa Valley Cabernet Sauvignon,Charles Krug Winery,2021,0.8,0.7,0.5,0.1,0.8,1.9,4.0,4.4,3.6,labels/VINI-000578.jpg,['Cabernet Sauvignon'],Napa Valley - EUA,N/D
VINI-000579,Salton Talento Merlot,Salton,2021,0.6,0.5,0.7,0.1,0.7,3.5,3.8,2.7,2.2,labels/VINI-000579.jpg,"['Merlot', 'Cabernet Sauvignon', 'Tannat']",Serra Gaúcha - Brasil,N/D
VINI-000580,Penfolds St Henri Shiraz,Penfolds,2016,0.9,0.8,0.5,0.2,0.9,1.3,4.1,4.9,4.5,labels/VINI-000580.jpg,['Shiraz'],South Australia - Austrália,N/D
VINI-000581,Ridge Monte Bello,Ridge Vineyards,2014,0.9,0.8,0.5,0.2,0.9,1.4,4.6,4.7,4.0,labels/VINI-000581.jpg,"['Cabernet Sauvignon', 'Merlot', 'Petit Verdot', 'Cabernet Franc']",Santa Cruz Mountains - EUA,N/D
VINI-000582,Dom Cândido Merlot,Dom Cândido,2020,0.6,0.5,0.7,0.1,0.7,3.3,3.6,2.7,2.4,labels/VINI-000582.jpg,['Merlot'],Vale dos Vinhedos - Brasil,N/D
VINI-000583,Henschke Keyneton Estate Shiraz Cabernet Sauvignon Merlot,Henschke,2017,0.9,0.8,0.5,0.2,0.9,1.3,4.0,4.8,4.4,labels/VINI-000583.jpg,"['Shiraz', 'Cabernet Sauvignon', 'Merlot']","Eden Valley, South Australia - Austrália",N/D
VINI-000584,Joseph Phelps Insignia,Joseph Phelps Vineyards,2013,0.9,0.9,0.6,0.2,0.9,1.0,4.5,4.9,4.7,labels/VINI-000584.jpg,"['Cabernet Sauvignon', 'Petit Verdot', 'Merlot', 'Malbec', 'Cabernet Franc']",Napa Valley - EUA,N/D
VINI-000585,Casa Valduga Identidade Merlot,Casa Valduga,2019,0.6,0.5,0.7,0.1,0.7,3.4,3.7,2.7,2.5,labels/VINI-000585.jpg,['Merlot'],Vale dos Vinhedos - Brasil,N/D
VINI-000586,Best's Great Western Bin No. 1 Shiraz,Best's Wines,2018,0.9,0.8,0.5,0.2,0.9,1.3,3.9,4.8,4.3,labels/VINI-000586.jpg,['Shiraz'],"Great Western, Victoria - Austrália",N/D
VINI-000587,Groth Oakville Cabernet Sauvignon,Groth Vineyards & Winery,2020,0.8,0.8,0.5,0.1,0.8,1.7,4.3,4.6,3.9,labels/VINI-000587.jpg,['Cabernet Sauvignon'],"Oakville, Napa Valley - EUA",N/D
VINI-000588,Guatambu Rastros do Pampa Merlot,Guatambu Estância do Vinho,2021,0.6,0.5,0.7,0.1,0.7,3.0,3.5,2.7,2.4,labels/VINI-000588.jpg,['Merlot'],Campanha Gaúcha - Brasil,N/D
VINI-000589,Penfolds Bin 28 Kalimna Shiraz,Penfolds,2018,0.9,0.8,0.5,0.2,0.9,1.2,3.8,4.8,4.4,labels/VINI-000589.jpg,['Shiraz'],South Australia - Austrália,N/D
VINI-000590,Kendall-Jackson Vintner's Reserve Cabernet Sauvignon,Kendall-Jackson,2019,0.8,0.7,0.5,0.2,0.8,1.9,3.9,4.3,3.5,labels/VINI-000590.jpg,['Cabernet Sauvignon'],California - EUA,N/D
VINI-000591,Marcus James Merlot,Aurora,2022,0.5,0.4,0.6,0.1,0.6,3.8,3.2,2.2,2.1,labels/VINI-000591.jpg,['Merlot'],Serra Gaúcha - Brasil,N/D
VINI-000592,Tyrrell's Rufus Stone Heathcote Shiraz,Tyrrell's Wines,2017,0.9,0.8,0.5,0.2,0.9,1.3,3.8,4.8,4.3,labels/VINI-000592.jpg,['Shiraz'],"Heathcote, Victoria - Austrália",N/D
VINI-000593,Silverado Vineyards Estate Cabernet Sauvignon,Silverado Vineyards,2021,0.8,0.8,0.5,0.1,0.8,1.7,4.2,4.6,3.8,labels/VINI-000593.jpg,['Cabernet Sauvignon'],Napa Valley - EUA,N/D
VINI-000594,Don Guerino Merlot Reserva,Don Guerino,2022,0.6,0.5,0.7,0.1,0.7,3.5,3.7,2.8,2.5,labels/VINI-000594.jpg,['Merlot'],"Alto Feliz, Serra Gaúcha - Brasil",N/D
VINI-000595,Wolf Blass Grey Label Shiraz,Wolf Blass,2016,0.9,0.8,0.5,0.2,0.9,1.2,3.8,4.9,4.4,labels/VINI-000595.jpg,['Shiraz'],"Barossa Valley, South Australia - Austrália",N/D
VINI-000596,Dry Creek Vineyard Cabernet Sauvignon,Dry Creek Vineyard,2022,0.7,0.7,0.5,0.1,0.8,2.0,3.7,4.3,3.4,labels/VINI-000596.jpg,['Cabernet Sauvignon'],"Dry Creek Valley, Sonoma County - EUA",N/D
VINI-000597,Geisse Cuvée Ouro Merlot,Vinícola Geisse,2019,0.7,0.6,0.7,0.1,0.7,3.0,3.8,3.0,2.7,labels/VINI-000597.jpg,['Merlot'],"Pinto Bandeira, Serra Gaúcha - Brasil",N/D
VINI-000598,Chapel Hill McLaren Vale Shiraz,Chapel Hill Winery,2020,0.9,0.8,0.5,0.2,0.9,1.3,3.9,4.8,4.3,labels/VINI-000598.jpg,['Shiraz'],"McLaren Vale, South Australia - Austrália",N/D
VINI-000599,Kendall-Jackson Vintner's Reserve Cabernet Sauvignon,Kendall-Jackson,2022,0.8,0.7,0.5,0.2,0.8,1.9,3.9,4.3,3.5,labels/VINI-000599.jpg,['Cabernet Sauvignon'],California - EUA,N/D
VINI-000600,Amitié Merlot,Amitié Espumantes e Vinhos,2021,0.6,0.5,0.7,0.1,0.7,3.4,3.6,2.7,2.4,labels/VINI-000600.jpg,['Merlot'],Serra Gaúcha - Brasil,N/D
VINI-000601,Brokenwood McLaren Vale Shiraz,Brokenwood Wines,2019,0.9,0.8,0.5,0.2,0.9,1.3,3.9,4.8,4.3,labels/VINI-000601.jpg,['Shiraz'],"McLaren Vale, South Australia - Austrália",N/D
VINI-000602,Silver Oak Napa Valley Cabernet Sauvignon,Silver Oak Cellars,2018,0.9,0.9,0.5,0.2,0.9,1.3,4.6,4.9,4.5,labels/VINI-000602.jpg,['Cabernet Sauvignon'],Napa Valley - EUA,N/D
VINI-000603,Lidio Carraro Agamenon Merlot,Lidio Carraro,2016,0.7,0.6,0.7,0.1,0.7,3.0,3.9,3.1,2.8,labels/VINI-000603.jpg,['Merlot'],Vale dos Vinhedos - Brasil,N/D
VINI-000604,Penfolds Bin 389 Cabernet Shiraz,Penfolds,2020,0.9,0.8,0.5,0.2,0.9,1.3,4.0,4.9,4.5,labels/VINI-000604.jpg,"['Cabernet Sauvignon', 'Shiraz']",South Australia - Austrália,N/D
VINI-000605,Hess Select Cabernet Sauvignon,Hess Collection,2017,0.7,0.7,0.5,0.1,0.8,2.1,3.8,4.2,3.4,labels/VINI-000605.jpg,['Cabernet Sauvignon'],California - EUA,N/D
VINI-000606,Rio Sol Gran Reserva Merlot,Rio Sol,2018,0.6,0.5,0.7,0.1,0.7,3.3,3.6,2.7,2.4,labels/VINI-000606.jpg,['Merlot'],Vale do São Francisco - Brasil,N/D
VINI-000607,Torbreck The Factor Shiraz,Torbreck Vintners,2017,0.9,0.9,0.5,0.2,0.9,1.1,4.0,5.0,4.6,labels/VINI-000607.jpg,['Shiraz'],"Barossa Valley, South Australia - Austrália",N/D
VINI-000608,St. Francis Sonoma County Cabernet Sauvignon,St. Francis Winery & Vineyards,2020,0.7,0.7,0.5,0.1,0.8,2.0,3.7,4.3,3.4,labels/VINI-000608.jpg,['Cabernet Sauvignon'],Sonoma County - EUA,N/D
VINI-000609,Almaúnica Merus Merlot,Almaúnica,2020,0.7,0.6,0.7,0.1,0.7,3.0,3.8,3.0,2.7,labels/VINI-000609.jpg,['Merlot'],Vale dos Vinhedos - Brasil,N/D
VINI-000610,Mollydooker The Boxer Shiraz,Mollydooker Wines,2018,0.9,0.9,0.4,0.2,0.9,1.1,4.0,5.0,4.7,labels/VINI-000610.jpg,['Shiraz'],"McLaren Vale, South Australia - Austrália",N/D
